AtcoCode,PlateCode,CommonName,CommonNameGA,ShortCommonName,ShortCommonNameGA,Street,NptgLocalityRef,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,isActive
8230DB002154,2154,Lealand Drive,Céide Bhánóige,Lealand Drive,Céide Bhánóige,Bawnogue Road,E0823024,705902,731530,53.3234234,-6.4103577,BCT,MKD,OTH,SE,823G002610,823,TRUE
8230DB002140,2140,Deansrath Grove,Ráth an Deagánaigh,Deansrath Grove,Ráth an Deagánaigh,Lockview Road,E0823024,705092,732194,53.3295498,-6.4222910,BCT,MKD,OTH,W,823G002611,823,TRUE
8230DB002125,2125,Harelawn Green,F Phlsg an Ghiorria,Harelawn Green,F Phlsg an Ghiorria,Neilstown Road,E0823021,706657,734014,53.3455868,-6.3981936,BCT,MKD,OTH,S,823G002612,823,TRUE
8230DB002126,2126,Rowlagh,Rualach,Rowlagh,Rualach,Neilstown Road,E0823021,706649,733830,53.3439354,-6.3983756,BCT,MKD,OTH,S,823G002613,823,TRUE
8230DB002121,2121,Rowlagh,Rualach,Rowlagh,Rualach,Neilstown Road,E0823021,706634,733823,53.3438756,-6.3986032,BCT,MKD,OTH,N,823G002613,823,TRUE
8230DB002127,2127,Collinstown College,Col Bhaile Choilín,Collinstown College,Col Bhaile Choilín,Neilstown Road,E0823021,706611,733566,53.3415715,-6.3990349,BCT,MKD,OTH,S,823G002614,823,TRUE
8230DB002128,2128,Neilstown Avenue,Ascaill Bhaile Néill,Neilstown Avenue,Ascaill Bhaile Néill,Neilstown Road,E0823021,706568,733353,53.3396667,-6.3997520,BCT,MKD,OTH,S,823G002615,823,TRUE
8230DB002124,2124,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,E0823021,706671,734167,53.3469584,-6.3979319,BCT,MKD,OTH,S,823G002616,823,TRUE
8230DB002123,2123,St Mark's Avenue,Ascaill Mharcais,St Mark's Avenue,Ascaill Mharcais,Neilstown Road,E0823021,706661,734191,53.3471760,-6.3980739,BCT,MKD,OTH,N,823G002616,823,TRUE
8230DB002119,2119,St Peter School,Scoil Pheadair,St Peter School,Scoil Pheadair,Neilstown Road,E0823021,706546,733061,53.3370479,-6.4001804,BCT,MKD,OTH,N,823G002617,823,TRUE
8230DB002120,2120,Collinstown College,Col Bhaile Choilín,Collinstown College,Col Bhaile Choilín,Neilstown Road,E0823021,706586,733520,53.3411633,-6.3994257,BCT,MKD,OTH,N,823G002618,823,TRUE
8230DB002153,2153,Newlife Church,Newlife Church,Newlife Church,Newlife Church,Bawnogue Road,E0823024,705763,731701,53.3249874,-6.4123862,BCT,MKD,OTH,S,823G002619,823,TRUE
8230DB002136,2136,Bawnogue Church,Eaglais Bhánóige,Bawnogue Church,Eaglais Bhánóige,Bawnogue Road,E0823024,705753,731694,53.3249265,-6.4125386,BCT,MKD,OTH,N,823G002619,823,TRUE
8230DB002137,2137,Lindisfarne,Oileán Lindisfarne,Lindisfarne,Oileán Lindisfarne,Bawnogue Road,E0823024,705762,731858,53.3263980,-6.4123489,BCT,MKD,OTH,N,823G002620,823,TRUE
8230DB002139,2139,Melrose,Maolros,Melrose,Maolros,Lockview Road,E0823024,705439,732109,53.3287173,-6.4171121,BCT,MKD,OTH,W,823G002621,823,TRUE
8230DB002135,2135,Mill Court Avenue,Cúirt an Mhuilinn,Mill Court Avenue,Cúirt an Mhuilinn,New Nangor Road,E0823024,705615,731288,53.3213067,-6.4147445,BCT,MKD,OTH,W,823G002622,823,TRUE
8230DB002118,2118,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,Bóthar Bhaile Néill,Neilstown Road,E0823021,706524,732902,53.3356240,-6.4005641,BCT,MKD,OTH,N,823G002623,823,TRUE
8230DB002129,2129,Moorefield Drive,Gort an Mhúraigh,Moorefield Drive,Gort an Mhúraigh,Neilstown Road,E0823021,706541,732914,53.3357284,-6.4003049,BCT,MKD,OTH,S,823G002623,823,TRUE
8230DB002133,2133,Dunawley,Dún Amhlaoibh,Dunawley,Dún Amhlaoibh,New Nangor Road,E0823024,706362,731694,53.3248045,-6.4034008,BCT,MKD,OTH,SW,823G002624,823,TRUE
8230DB006013,6013,Nangor Rd Roundabout,Timp Bhr Nangair,Nangor Rd Roundabout,Timp Bhr Nangair,New Nangor Road,E0823024,706212,731608,53.3240621,-6.4056803,BCT,MKD,OTH,NE,823G002624,823,TRUE
8230DB002134,2134,Lealand Drive,Céide Bhánóige,Lealand Drive,Céide Bhánóige,New Nangor Road,E0823024,705766,731327,53.3216270,-6.4124659,BCT,MKD,OTH,W,823G002625,823,TRUE
8230DB002213,2213,Liffey Valley SC,IS Gleann na Life,Liffey Valley SC,IS Gleann na Life,,E0823031,707039,735157,53.355778,-6.392073,BCT,MKD,OTH,W,823G002626,823,TRUE
8230DB002214,2214,Clayton Hotel,Óstán Clayton,Clayton Hotel,Óstán Clayton,Lucan Road,E0823031,706515,735180,53.3560900,-6.3999330,BCT,MKD,OTH,W,823G002627,823,TRUE
8230DB002215,2215,St Loman's Hospital,Ospidéal Lomáin,St Loman's Hospital,Ospidéal Lomáin,Lucan Road,E0823026,705908,735402,53.3582062,-6.4089732,BCT,MKD,OTH,W,823G002628,823,TRUE
8230DB002216,2216,Ballyowen Lane,Lána Bhaile Eoghain,Ballyowen Lane,Lána Bhaile Eoghain,Lucan Road,E0823026,705442,735465,53.3588653,-6.4159498,BCT,MKD,OTH,W,823G002629,823,TRUE
8230DB002212,2212,Palmerstown Village,Srbhl Bhaile Phámar,Palmerstown Village,Srbhl Bhaile Phámar,Palmerstown Village,E0823014,708445,735210,53.3559674,-6.3709430,BCT,MKD,OTH,NE,823G002630,823,TRUE
8230DB002207,2207,Kennelsfort Road,Bóthar Kennelsfort,Kennelsfort Road,Bóthar Kennelsfort,Kennelsfort Road,E0823014,707888,734172,53.3467566,-6.3796603,BCT,MKD,OTH,NE,823G002631,823,TRUE
8230DB002210,2210,Woodfarm,Feirm na Coille,Woodfarm,Feirm na Coille,Upr. Kennelsfort Road,E0823014,707963,734801,53.3523918,-6.3783199,BCT,MKD,OTH,N,823G002632,823,TRUE
8230DB002211,2211,Palmerstown Avenue,Asc Bhaile Phámar,Palmerstown Avenue,Asc Bhaile Phámar,Upr. Kennelsfort Road,E0823014,708208,734981,53.3539588,-6.3745799,BCT,MKD,OTH,NE,823G002633,823,TRUE
8230DB002223,2223,Main St Lucan,An tSráid Mhór,Main St Lucan,An tSráid Mhór,Main Street Lucan,E0823011,703239,735379,53.3585272,-6.4490600,BCT,MKD,OTH,SW,823G002634,823,TRUE
8230DB002224,2224,Lucan Village,Leamhcán,Lucan Village,Leamhcán,Main Street Lucan,E0823011,703196,735239,53.3572779,-6.4497514,BCT,MKD,OTH,S,823G002635,823,TRUE
8230DB002221,2221,The Old Hill,An Seanchnoc,The Old Hill,An Seanchnoc,The Old Hill,E0823011,703521,735436,53.3589842,-6.4448066,BCT,MKD,OTH,W,823G002636,823,TRUE
8230DB002218,2218,Roselawn,Plásóg na Rós,Roselawn,Plásóg na Rós,Lucan Road,E0823011,704341,735531,53.3596765,-6.4324615,BCT,MKD,OTH,W,823G002637,823,TRUE
8230DB002219,2219,St Andrews NS,SN San Aindrias,St Andrews NS,SN San Aindrias,Lucan Road,E0823011,704058,735567,53.3600557,-6.4366995,BCT,MKD,OTH,W,823G002638,823,TRUE
8230DB002220,2220,St Andrew's NS,SN N Aindriú,St Andrew's NS,SN N Aindriú,Lucan Hill,E0823011,703800,735516,53.3596482,-6.4405907,BCT,MKD,OTH,W,823G002639,823,TRUE
8230DB002208,2208,Kennelsfort Green,Faiche Kennelsfort,Kennelsfort Green,Faiche Kennelsfort,Kennelsfort Road,E0823014,708005,734526,53.3499129,-6.3777831,BCT,MKD,OTH,N,823G002640,823,TRUE
8230DB002204,2204,Oakcourt Avenue,Asc Chúirt na Darach,Oakcourt Avenue,Asc Chúirt na Darach,Upr. Kennelsfort Road,E0823014,708013,734538,53.3500190,-6.3776589,BCT,MKD,OTH,S,823G002640,823,TRUE
8230DB002167,2167,Grange Castle GC,CG Caisleán na Gráinsí,Grange Castle GC,CG Caisleán na Gráinsí,Nangor Road,E0823022,704229,730914,53.3182214,-6.4356623,BCT,MKD,OTH,W,823G002641,823,TRUE
8230DB002168,2168,St John's Lawn,Plásóg Eoin,St John's Lawn,Plásóg Eoin,St. John's Lawn,E0823022,706040,730462,53.3138014,-6.4086441,BCT,MKD,OTH,S,823G002642,823,TRUE
8230DB004534,4534,Park View Lawns,Radharc na Páirce,Park View Lawns,Radharc na Páirce,Park View Lawns,E0823022,706069,730387,53.3131219,-6.4082342,BCT,MKD,OTH,N,823G002642,823,TRUE
8230DB002162,2162,St John's Road,Bóthar Eoin,St John's Road,Bóthar Eoin,St. John's Road Walk,E0823022,706357,730857,53.3172864,-6.4037565,BCT,MKD,OTH,W,823G002643,823,TRUE
8230DB002170,2170,Corkagh View,Radharc Chorcaí,Corkagh View,Radharc Chorcaí,St. John's Road Walk,E0823022,706382,730866,53.3173622,-6.4033784,BCT,MKD,OTH,E,823G002643,823,TRUE
8230DB003418,3418,Castlegrange Green,Gráins an Chaisleáin,Castlegrange Green,Gráins an Chaisleáin,Nangor Road,E0823024,704790,731128,53.3200332,-6.4271753,BCT,MKD,OTH,E,823G002644,823,TRUE
8230DB002166,2166,Castlegrange,Gráins an Chaisleáin,Castlegrange,Gráins an Chaisleáin,Nangor Road,E0823024,704821,731121,53.3199642,-6.4267125,BCT,MKD,OTH,W,823G002644,823,TRUE
8230DB002169,2169,St John's Road,Bóthar Eoin,St John's Road,Bóthar Eoin,St. John's Road Walk,E0823022,706233,730862,53.3173562,-6.4056150,BCT,MKD,OTH,E,823G002645,823,TRUE
8230DB002163,2163,St John's Close,Clós Eoin,St John's Close,Clós Eoin,St. John's Close,E0823022,706193,730824,53.3170228,-6.4062278,BCT,MKD,OTH,S,823G002645,823,TRUE
8230DB002164,2164,Westbourne,Westbourne,Westbourne,Westbourne,New Nangor Road,E0823024,705265,731213,53.3207026,-6.4200206,BCT,MKD,OTH,W,823G002646,823,TRUE
8230DB004762,4762,Westbourne Lawn,Plásóg Westbourne,Westbourne Lawn,Plásóg Westbourne,New Nangor Road,E0823024,705303,731236,53.3209017,-6.4194428,BCT,MKD,OTH,E,823G002646,823,TRUE
8230DB002165,2165,Rath Gael Estate,Eastát Ráth Gael,Rath Gael Estate,Eastát Ráth Gael,Nangor Road,E0823024,704981,731152,53.3202110,-6.4243017,BCT,MKD,OTH,W,823G002647,823,TRUE
8230DB002178,2178,St Brigids Cottages,Iostáin Bhríde,St Brigids Cottages,Iostáin Bhríde,Naas Road,E0823022,707995,730746,53.3159578,-6.3792213,BCT,MKD,OTH,NE,823G002648,823,TRUE
8230DB002203,2203,Palmerstown Avenue,Asc Bhaile Phámar,Palmerstown Avenue,Asc Bhaile Phámar,Upr. Kennelsfort Road,E0823014,708105,734895,53.3532073,-6.3761558,BCT,MKD,OTH,SW,823G002649,823,TRUE
8230DB002177,2177,Newlands Cemetery,Rlg an Fhearainn Nua,Newlands Cemetery,Rlg an Fhearainn Nua,Naas Road,E0823022,707756,730641,53.3150633,-6.3828423,BCT,MKD,OTH,NE,823G002650,823,TRUE
8230DB002172,2172,Moyle Park College,Col Pháirc na Maoile,Moyle Park College,Col Pháirc na Maoile,Convent Road,E0823022,706952,731142,53.3197269,-6.3947342,BCT,MKD,OTH,N,823G002651,823,TRUE
8230DB002173,2173,Laurel Park,Páirc an Labhrais,Laurel Park,Páirc an Labhrais,New Road,E0823022,707121,731015,53.3185518,-6.3922417,BCT,MKD,OTH,S,823G002652,823,TRUE
8230DB002174,2174,Knockmeenagh Road,Bóthar Chnoc Mianach,Knockmeenagh Road,Bóthar Chnoc Mianach,New Road,E0823022,707194,730777,53.3163990,-6.3912269,BCT,MKD,OTH,S,823G002653,823,TRUE
8230DB002176,2176,Newlands Cross,Cr an Fhearainn Nua,Newlands Cross,Cr an Fhearainn Nua,Naas Road,E0823022,707408,730482,53.3137056,-6.3881165,BCT,MKD,OTH,NE,823G002654,823,TRUE
8230B1360501,136051,Newlands Cross,Cr an Fhearainn Nua,Newlands Cross,Cr an Fhearainn Nua,Naas Road,E0823022,707405,730481,53.3136972,-6.3881618,BCT,MKD,OTH,NE,823G002654,823,TRUE
8230DB001334,1334,Dodder Bridge,Droichead na Dothra,Dodder Bridge,Droichead na Dothra,Rathfarnham Road,E0823016,714405,729659,53.3048480,-6.2834584,BCT,MKD,OTH,N,823G003406,823,TRUE
8230DB002673,2673,Cherry Orchard IE,ET Ghort na Silíní,Cherry Orchard IE,ET Ghort na Silíní,Ballyfermot Road,E0823014,708346,733851,53.3437794,-6.3728946,BCT,MKD,OTH,W,823G003712,823,TRUE
8230DB002687,2687,Cherry Orchard IE,ET Ghort na Silíní,Cherry Orchard IE,ET Ghort na Silíní,Ballyfermot Road,E0823014,708336,733871,53.3439611,-6.3730378,BCT,MKD,OTH,W,823G003712,823,TRUE
8230DB003441,3441,Rathcoole Village,Srbhl Ráth Cúil,Rathcoole Village,Srbhl Ráth Cúil,,E0823015,701839,726740,53.2811879,-6.4728575,BCT,MKD,OTH,W,823G003742,823,TRUE
8230DB003446,3446,Scoil Chronain,Scoil Chrónáin,Scoil Chronain,Scoil Chrónáin,Main St Rathcoole,E0823015,702167,726789,53.2815650,-6.4679251,BCT,MKD,OTH,E,823G003771,823,TRUE
8230DB005126,5126,Holy Family Comm Sch,An Teaghlaigh Naofa,Holy Family Comm Sch,An Teaghlaigh Naofa,,E0823015,701375,726297,53.2772969,-6.4799540,BCT,MKD,OTH,SE,823G003812,823,TRUE
8230DB001975,1975,Mount Talbot,Mun Talbóid,Mount Talbot,Mun Talbóid,Monastery Road,E0823022,708443,730976,53.3179325,-6.3724221,BCT,MKD,OTH,W,823G003838,823,TRUE
8230DB001965,1965,Woodford Grove,Garrán Áth na Coille,Woodford Grove,Garrán Áth na Coille,Woodford Walk,E0823022,707970,731626,53.3238683,-6.3792967,BCT,MKD,OTH,SE,823G003840,823,TRUE
8230DB001327,1327,Tara Hill Road,Bóthar na Teamhrach,Tara Hill Road,Bóthar na Teamhrach,Grange Road,E0823016,714503,728141,53.2911907,-6.2825360,BCT,MKD,OTH,N,823G003855,823,TRUE
8230DB002680,2680,Foxdene Gardens,Fhothair tSionnaigh,Foxdene Gardens,Fhothair tSionnaigh,Fonthill Road,E0823021,706022,733240,53.3387612,-6.4079852,BCT,MKD,OTH,S,823G003858,823,TRUE
8230DB007473,7473,Foxdene Gardens,Fhothair tSionnaigh,Foxdene Gardens,Fhothair tSionnaigh,,E0823021,706002,733272,53.3390526,-6.4082747,BCT,MKD,OTH,N,823G003858,823,TRUE
8230DB007432,7432,Mill Road,Bóthar an Mhuilinn,Mill Road,Bóthar an Mhuilinn,,E0823017,703345,726849,53.2818758,-6.4502476,BCT,MKD,OTH,E,823G003859,823,TRUE
8230DB006282,6282,Ballycullen Road,Br Bhaile Uí Chuilinn,Ballycullen Road,Br Bhaile Uí Chuilinn,Ballycullen Road,E0823008,711459,725892,53.2716361,-6.3289608,BCT,MKD,OTH,NW,823G003862,823,TRUE
8230DB002564,2564,Killinarden Heights,Arda Chill an Ardáin,Killinarden Heights,Arda Chill an Ardáin,Killinarden Heights,E0823005,707273,726033,53.2737655,-6.3916439,BCT,MKD,OTH,W,823G003879,823,TRUE
8230DB002568,2568,Killinarden Heights,Arda Chill an Ardáin,Killinarden Heights,Arda Chill an Ardáin,Killinarden Heights,E0823005,707347,726030,53.2737236,-6.3905359,BCT,MKD,OTH,E,823G003879,823,TRUE
8230DB002956,2956,Glenmore Park,Pc an Ghleanna Mhóir,Glenmore Park,Pc an Ghleanna Mhóir,Whitechurch Green,E0823001,714296,726681,53.2781202,-6.2861644,BCT,MKD,OTH,E,,823,TRUE
8230DB010334,10334,Russell Lane,Lána an Ruiséalaigh,Russell Lane,Lána an Ruiséalaigh,,E0823273,706495,727136,53.2838311,-6.4029341,BCT,MKD,OTH,S,,823,TRUE
8230DB004545,4545,Grange Castle,Caisleán na Gráinsí,Grange Castle,Caisleán na Gráinsí,Grange Castle,E0823024,704312,731034,53.3192831,-6.4343777,BCT,MKD,OTH,NW,,823,TRUE
8230DB007181,7181,The Square,An Chearnóg,The Square,An Chearnóg,Tallaght,E0823018,708467,727428,53.2860546,-6.3732740,BCT,MKD,OTH,W,,823,TRUE
8230DB004348,4348,Tallaght Luas,Luas Tamhlacht,Tallaght Luas,Luas Tamhlacht,Old Blessington Road,E0823018,708347,727494,53.2866720,-6.3750504,BCT,MKD,OTH,N,,823,TRUE
8230DB007550,7550,Donomore Crescent,Corrán Dhomhnach Mór,Donomore Crescent,Corrán Dhomhnach Mór,,E0823037,708012,726023,53.2735257,-6.3805722,BCT,MKD,OTH,NE,,823,TRUE
8230DB007510,7510,Cloverhill Road,Br Chnoc na Seamar,Cloverhill Road,Br Chnoc na Seamar,,E0823014,707565,734213,53.3471907,-6.3844953,BCT,MKD,OTH,SE,,823,TRUE
8230DB007331,7331,Killinarden Park,Pc Chill an Ardáin,Killinarden Park,Pc Chill an Ardáin,,E0823018,708185,726433,53.2771737,-6.3778400,BCT,MKD,OTH,E,,823,TRUE
8230DB007222,7222,Killinarden Park,Pc Chill an Ardáin,Killinarden Park,Pc Chill an Ardáin,,E0823018,708197,726437,53.2772072,-6.3776588,BCT,MKD,OTH,W,,823,TRUE
8230B1344901,134491,Red Cow Luas,Luas na Bó Deirge,Red Cow Luas,Luas na Bó Deirge,,E0823003,708365,730790,53.3162776,-6.3736558,BCT,CUS,OTH,S,,823,TRUE
8230B1343601,134361,Newlands Cross,Cr an Fhearainn Nua,Newlands Cross,Cr an Fhearainn Nua,,E0823022,707202,730346,53.3125255,-6.3912525,BCT,MKD,OTH,W,,823,TRUE
8230B1343602,,Fonthill Road South,Cnoc an Fhuaráin,Fonthill Road South,Cnoc an Fhuaráin,,E0823022,707196,730376,53.3127962,-6.3913324,BCT,MKD,OTH,N,,823,TRUE
8230B1335201,133521,Blackchurch Inn,Ósta Blackchurch,Blackchurch Inn,Ósta Blackchurch,,E0823066,698861,725401,53.2697217,-6.5179141,BCT,CUS,OTH,SW,,823,TRUE
8230B1034401,103441,Tandy's Lane,Lána Tandy,Tandy's Lane,Lána Tandy,,E0823011,702598,734865,53.3540344,-6.4588524,BCT,CUS,OTH,SE,,823,TRUE
8230B1034501,103451,Liffey Valley SC,IS Ghleann na Life,Liffey Valley SC,IS Ghleann na Life,,E0823031,707065,735202,53.3561766,-6.3916670,BCT,MKD,OTH,E,,823,TRUE
8230B1339501,133951,Holy Family NS,An Teaghlaigh Naofa,Holy Family NS,An Teaghlaigh Naofa,,E0823015,701527,726744,53.281284,-6.477533,BCT,MKD,OTH,W,,823,TRUE
8230B1043001,104301,Rathcoole Slip Road,Sliosbhr Ráth Cúil,Rathcoole Slip Road,Sliosbhr Ráth Cúil,,E0823015,701880,726927,53.2828600,-6.4721829,BCT,CUS,OTH,NE,,823,FALSE
8230B1056701,105671,Saggart Cross,Crois Theach Sagard,Saggart Cross,Crois Theach Sagard,,E0823028,704237,727998,53.2920235,-6.4364998,BCT,MKD,OTH,E,,823,TRUE
8230B105661,105661,Tallaght Hospital,Ospidéal Thamhlachta,Tallaght Hospital,Ospidéal Thamhlachta,,E0823018,708394,727802,53.2894293,-6.3742408,BCT,CUS,OTH,E,,823,TRUE
8230B136331,136331,Saggart Cross,Crois Theach Sagard,Saggart Cross,Crois Theach Sagard,,E0823023,704860,728439,53.2958625,-6.4270134,BCT,MKD,OTH,NE,,823,TRUE
8230B105121,105121,Saggart Cross,Crois Theach Sagard,Saggart Cross,Crois Theach Sagard,,E0823017,704059,727920,53.2913578,-6.4391941,BCT,MKD,OTH,W,,823,TRUE
8230DB002561,2561,Donomore Crescent,Corrán Dhomhnach Mór,Donomore Crescent,Corrán Dhomhnach Mór,Killinarden Heights,E0823037,707756,725932,53.2727603,-6.3844395,BCT,MKD,OTH,W,,823,TRUE
8230DB002569,2569,Donomore Avenue,Asc Dhomhnach Mór,Donomore Avenue,Asc Dhomhnach Mór,Killinarden Heights,E0823037,707628,725966,53.2730917,-6.3863463,BCT,MKD,OTH,E,,823,TRUE
8230GD10105,10105,Scholarstown Park,Pc Bhaile Scallart,Scholarstown Park,Pc Bhaile Scallart,,E0823008,712706,726769,53.2792509,-6.3099633,BCT,MKD,OTH,W,,823,TRUE
8230GD10106,10106,St Colmcilles School,Scoil N Cholm Cille,St Colmcilles School,Scoil N Cholm Cille,,E0823008,712422,726776,53.2793740,-6.3142174,BCT,MKD,OTH,E,,823,TRUE
8230GD10107,10107,Tallaght Leisure Ctr,IF Thamhlachta,Tallaght Leisure Ctr,IF Thamhlachta,,E0823037,707087,726987,53.2823733,-6.3941101,BCT,CUS,OTH,SW,,823,TRUE
8230GD10108,10108,Glenshane Drive,Céide Ghleann Seáin,Glenshane Drive,Céide Ghleann Seáin,,E0823273,706682,727067,53.2831736,-6.4001541,BCT,MKD,OTH,W,,823,TRUE
8230GD10109,10109,Brookview Avenue,Radharc an tSrutháin,Brookview Avenue,Radharc an tSrutháin,,E0823270,706006,727333,53.2856988,-6.4101986,BCT,MKD,OTH,W,,823,TRUE
8230GD10110,10110,Ard Mor Drive,Ascaill Aird Mhóir,Ard Mor Drive,Ascaill Aird Mhóir,,E0823270,705343,727177,53.2844294,-6.4201894,BCT,MKD,OTH,W,,823,TRUE
8230GD10150,10150,Ard Mor Drive,Ascaill Aird Mhóir,Ard Mor Drive,Ascaill Aird Mhóir,,E0823270,705503,727280,53.2853229,-6.4177567,BCT,MKD,OTH,E,,823,TRUE
8230GD10151,10151,Brookview Avenue,Radharc an tSrutháin,Brookview Avenue,Radharc an tSrutháin,,E0823270,706032,727345,53.2858014,-6.4098049,BCT,MKD,OTH,E,,823,TRUE
8230GD10152,10152,Glenshane Drive,Céide Ghleann Seáin,Glenshane Drive,Céide Ghleann Seáin,,E0823273,706814,727048,53.2829764,-6.3981818,BCT,MKD,OTH,E,,823,TRUE
8230GD10154,10154,Scholarstown Park,Pc Bhaile Scallart,Scholarstown Park,Pc Bhaile Scallart,,E0823008,712701,726783,53.2793777,-6.3100333,BCT,MKD,OTH,E,,823,TRUE
8230GD10153,10153,Tallaght Leisure Ctr,IF Thamhlachta,Tallaght Leisure Ctr,IF Thamhlachta,,E0823037,707114,727005,53.2825296,-6.3936993,BCT,MKD,OTH,NE,,823,TRUE
8230DB002567,2567,Hazelgrove,Garrán an Choill,Hazelgrove,Garrán an Choill,Killinarden Heights,E0823005,707065,726251,53.2757659,-6.3946877,BCT,MKD,OTH,S,,823,TRUE
8230DB002949,2949,Moyville Lawns,Plásóga Moyville,Moyville Lawns,Plásóga Moyville,Taylor's Lane,E0823013,713814,727065,53.2816733,-6.2932508,BCT,MKD,OTH,E,,823,TRUE
8230DB007449,7449,Ballyboden Crescent,Corr Bhaile Baodáin,Ballyboden Crescent,Corr Bhaile Baodáin,Taylors Lane,E0823013,713645,727077,53.2818173,-6.2957796,BCT,MKD,OTH,W,,823,TRUE
8230DB005162,5162,Cushlawn Avenue,Asc an Chuisleáin,Cushlawn Avenue,Asc an Chuisleáin,Kiltipper Way,E0823043,708459,726336,53.2762464,-6.3737665,BCT,MKD,OTH,N,,823,TRUE
8230DB001957,1957,Robinhood Road,Bóthar Robinhood,Robinhood Road,Bóthar Robinhood,Naas Road,E0823236,710117,731847,53.3254116,-6.3470066,BCT,MKD,OTH,SW,,823,TRUE
8230DB001302,1302,Crannagh Road,Bóthar na Crannaí,Crannagh Road,Bóthar na Crannaí,Rathfarnham Road,E0823016,714388,729304,53.3016627,-6.2838413,BCT,MKD,OTH,S,,823,TRUE
8230DB002202,2202,Lucan Road,Bóthar Leamhcáin,Lucan Road,Bóthar Leamhcáin,Upr. Kennelsfort Road,E0823014,708292,735030,53.3543818,-6.3733019,BCT,MKD,OTH,SW,,823,TRUE
8230DB002772,2772,Ballymount Retail C,Baile an Mhóta,Ballymount Retail C,Baile an Mhóta,Lower Ballymount Road,E0823061,709432,730375,53.3123302,-6.3577925,BCT,MKD,OTH,NW,,823,TRUE
8230DB002736,2736,Ballymount Retail C,Baile an Mhóta,Ballymount Retail C,Baile an Mhóta,Upper Ballymount Road,E0823061,709444,730380,53.3123726,-6.3576108,BCT,MKD,OTH,SE,,823,TRUE
8230DB001971,1971,Laurel Park,Páirc an Labhrais,Laurel Park,Páirc an Labhrais,Monastery Road,E0823022,707184,731303,53.3211263,-6.3911992,BCT,MKD,OTH,W,,823,TRUE
8230DB002114,2114,Ninth Lock Road,Bóthar an Naoú Loc,Ninth Lock Road,Bóthar an Naoú Loc,Ninth Lock Road,E0823022,706883,731640,53.3242146,-6.3956016,BCT,MKD,OTH,N,,823,TRUE
8230DB002116,2116,Michael Collins Pk,Michíl Uí Choileáin,Michael Collins Pk,Michíl Uí Choileáin,Ninth Lock Road,E0823088,706827,732088,53.3282504,-6.3962909,BCT,MKD,OTH,NW,,823,TRUE
8230DB005150,5150,Whitehall Rd West,An Halla Bháin Thiar,Whitehall Rd West,An Halla Bháin Thiar,Whitehall Road West,E0823250,712117,730799,53.3155777,-6.3173687,BCT,MKD,OTH,NE,823G000001,823,TRUE
8230DB006163,6163,Greentrees Park,Páirc na gCrann Glas,Greentrees Park,Páirc na gCrann Glas,Whitehall Road,E0823252,711909,730122,53.3095401,-6.3207276,BCT,MKD,OTH,S,823G000003,823,TRUE
8230DB002320,2320,Whitehall Road West,Halla Bháin Thiar,Whitehall Road West,Halla Bháin Thiar,Whitehall Road West,E0823247,712140,730834,53.3158872,-6.3170113,BCT,MKD,OTH,SW,823G000004,823,TRUE
8230DB002326,2326,Quarry Drive,Céide an Choiréil,Quarry Drive,Céide an Choiréil,Whitehall Road West,E0823247,711948,730586,53.3137000,-6.3199789,BCT,MKD,OTH,NE,823G000006,823,TRUE
8230DB002321,2321,Quarry Drive,Céide an Choiréil,Quarry Drive,Céide an Choiréil,Whitehall Road West,E0823247,711942,730553,53.3134048,-6.3200806,BCT,MKD,OTH,SW,823G000006,823,TRUE
8230TR000283,,Adamstown Train Station,,,,Station Road,E0823025,701870,732886,53.3363963,-6.4704202,TXR,,,,823G000191,823,TRUE
8230TR000121,,Liffey Valley Shopping Centre,,,,Liffey Valley Shopping Centre,E0823031,707149,734971,53.3540845,-6.3904839,TXR,,,,823G000202,823,TRUE
8230DB002982,2982,Taylor's Lane,,,,Taylor's Lane,E0823020,714337,727075,53.2816507,-6.2854082,BCT,MKD,OTH,E,823G000307,823,TRUE
8230DB002952,2952,Taylor's Lane,,,,Taylor's Lane,E0823020,714344,727083,53.2817210,-6.2853004,BCT,MKD,OTH,W,823G000307,823,TRUE
8230DB002951,2951,Pearse Brothers Park,,,,Taylor's Lane,E0823020,714222,727063,53.2815676,-6.2871362,BCT,MKD,OTH,E,823G000311,823,TRUE
8230DB002926,2926,Good Council Centre,,,,Edmondstown Road,E0823013,713535,727062,53.2817061,-6.2974337,BCT,MKD,OTH,S,823G000323,823,TRUE
8230TR000071,,Tallaght Hospital,,,,Fourth Avenue,E0823018,708195,727978,53.2910510,-6.3771643,TXR,,,,823G000375,823,TRUE
8230TR000117,,Clondalkin Train Station,,,,R113,E0823022,706150,732587,53.3328693,-6.4062827,TXR,,,,823G000379,823,TRUE
8230DB007355,7355,slip road for Luas Park and Ride,,,,Naas Road m50 roundabout,E0823018,708153,730777,53.3162041,-6.3768405,BCT,MKD,OTH,W,823G001151,823,TRUE
8230DB007211,7211,Monastery Road,,,,Monastery Road,E0823022,708251,730995,53.3181425,-6.3752960,BCT,MKD,OTH,W,823G001154,823,TRUE
